frame,px,py,pz,proll,ppitch,e0_alive,e0_x,e0_y,e0_z,e0_rz,e1_alive,e1_x,e1_y,e1_z,e1_rz,e2_alive,e2_x,e2_y,e2_z,e2_rz,e3_alive,e3_x,e3_y,e3_z,e3_rz,e4_alive,e4_x,e4_y,e4_z,e4_rz,e5_alive,e5_x,e5_y,e5_z,e5_rz,e6_alive,e6_x,e6_y,e6_z,e6_rz,e7_alive,e7_x,e7_y,e7_z,e7_rz,e8_alive,e8_x,e8_y,e8_z,e8_rz,e9_alive,e9_x,e9_y,e9_z,e9_rz,boss_active,boss_x,boss_y,boss_z
659,15.2896,-11.7272,444,-0.397138,0.203901,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,613
660,15.4219,-11.3147,444.5,-0.357424,0.223511,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,613.5
661,15.5436,-10.8952,445,-0.321682,0.24116,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,614
662,15.6556,-10.4692,445.5,-0.289514,0.257044,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,614.5
663,15.4522,-10.1388,446,-0.218136,0.259624,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,615
664,15.2297,-9.8066,446.5,-0.153896,0.261945,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,615.5
665,14.9896,-9.47268,447,-0.0960798,0.264035,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,616
666,14.7334,-9.13719,447.5,-0.0440454,0.265916,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,616.5
667,14.4624,-8.80025,448,0.00278554,0.267609,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,617
668,14.1777,-8.46198,448.5,0.0449334,0.269132,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,617.5
669,13.8804,-8.12249,449,0.0828665,0.270503,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,618
670,13.5715,-7.78187,449.5,0.117006,0.271737,1,-45,15.1715,619.293,0,1,45,28.4863,619.293,0,1,-45,23.4005,619.293,0,1,45,6.94254,619.293,0,1,-45,1.85674,619.293,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,1,45,14.1792,669.216,0,1,-45,14.1792,669.216,0,0,0.0,18,618.5
